Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100000 loops : 1000
WRITE	FSYNC	READ
21757778	983689	23407	
21137877	1019499	24545	
21269368	963126	26028	
21653170	1058516	24024	
22379984	1084292	32488	
22738743	972783	23593	
22293005	977994	26021	
21861285	1124882	24655	
22295873	954054	25160	
23278748	907913	22990	
21317366	999247	22372	
21878574	1135560	24583	
22239211	958091	27249	
21687820	970564	22090	
21786008	961606	20861	
21870802	953109	22466	
21539579	884333	24103	
21732205	965579	19071	
21344922	1044846	23989	
20939044	931512	26306	
20808614	894486	22785	
22646896	916096	24785	
23425684	1005036	26972	
20519186	1050802	21043	
26989125	884663	27280	
24204705	1079415	23694	
21565827	887151	23437	
22015280	987468	25091	
21312569	953795	23565	
24924925	927945	26110	
22552500	1120475	23452	
23445391	983901	26564	
22475290	902871	26463	
21962950	876612	24163	
23309846	1075492	22536	
24501617	890977	26405	
22024844	894258	27335	
22076638	909790	25866	
21987498	1008380	21723	
21749990	921713	21676	
21614836	977073	24069	
21894087	949970	23440	
22435055	1041839	24176	
22114629	974810	23791	
22581792	1107311	23424	
23483743	1055507	23056	
23970757	966146	27326	
23002495	986978	27563	
21910667	944430	26511	
22486837	1080411	24735	
22759309	1396610	25512	
23077095	1096944	24340	
21677938	999497	24471	
22223687	931860	28293	
22638633	1035181	23806	
21553988	959498	24842	
23120974	998767	26563	
23891421	1056915	27776	
28763813	942327	23971	
22414866	924884	24920	
22458301	884111	25377	
21467871	934687	24805	
21397151	991039	29287	
20891503	834305	20664	
21616666	948190	22852	
20859607	965036	24210	
21332597	962166	28069	
21997849	999164	26097	
21867489	1082733	23226	
21004019	915571	27569	
20720284	874267	21670	
19477793	858613	22623	
21035250	893595	25320	
22465987	975274	23257	
20061496	893596	19419	
20499903	772872	23720	
22385809	913803	25180	
21942929	836844	26169	
21959993	989595	26271	
21476146	938387	27769	
20702565	907705	22603	
20659655	927127	23360	
21209344	937800	23415	
21039394	1018368	19701	
21391237	990081	22948	
21642075	1040027	24127	
20933131	1086373	25563	
22106283	1032443	25950	
21404634	1007754	23511	
21549634	1075756	26436	
22149339	955938	23934	
22718456	965280	22863	
21289696	1069398	24539	
21184353	973285	26242	
21013359	1004996	22451	
21037141	994134	24280	
22006853	947146	24338	
20369905	857849	23737	
20884648	914831	26008	
20664757	1051873	24855	
22327919	884699	24691	
21498119	1017223	23148	
22720743	951026	33245	
22748329	1000603	22297	
22497689	965957	25095	
22192063	966130	24411	
20342285	998348	21303	
21280523	975737	25954	
21119751	917172	24479	
23194390	974621	27764	
22499679	988417	24446	
22218180	1029516	23793	
22366631	1034478	26096	
21910694	1037678	26609	
32108444	864074	26652	
22065694	962888	22429	
21090318	954049	24820	
21140272	959714	24983	
21892282	878391	27221	
31643992	1076430	25763	
20698819	954656	23908	
28241782	981202	27955	
21444700	962212	22794	
23688914	1068366	24943	
36998183	1184446	27520	
22598631	908619	25776	
20625531	943636	26357	
22151801	872111	27078	
21127866	971786	24630	
21248677	999329	29206	
22128942	921231	26158	
23205381	867644	25500	
22255269	979327	28207	
21652103	916606	22187	
22593563	1058401	27061	
21254215	1004923	22147	
21569757	981532	24356	
21186079	997223	21354	
21375950	876041	23658	
20555883	1036492	22441	
23346547	815384	25799	
22894320	943933	22702	
21263488	989294	24231	
21367976	855096	25220	
21020276	873895	22217	
20632767	926346	24229	
21533500	1043595	22896	
21309931	948643	21833	
21802197	952230	26000	
21656564	1026857	26114	
23050824	1029053	28809	
36078297	887596	25700	
21156072	941314	22989	
21779635	880122	26878	
22464111	1049620	25657	
24565282	1096744	23695	
20978966	1003289	20814	
20754593	874842	25487	
21637070	917705	26016	
23920877	1023994	26235	
22586429	1026096	24530	
24306831	980884	27135	
21998606	1012240	27435	
21883033	867148	27126	
22544319	973823	27465	
21015789	942601	23923	
21408791	971354	23646	
20970178	875777	24658	
21218686	1054425	21936	
19863465	971202	25096	
20151523	1071648	26108	
20295723	894613	24598	
20966479	834937	24911	
21220414	885482	23440	
20945823	1043976	29994	
23309676	881697	27551	
21596620	888650	23296	
23561669	929357	24208	
21913026	891327	22724	
26388276	1149147	29826	
23224092	946281	23702	
22071895	928771	20601	
21100997	1089579	25392	
22210046	1065841	24517	
22132507	841106	23624	
20559716	867533	27018	
21120725	1050859	23188	
21553704	963698	25304	
21122749	962358	21241	
21500398	968035	22897	
21988791	1016685	21674	
20888503	986730	21895	
20891525	944863	23743	
21073414	1003841	22600	
21688289	907124	21695	
21808807	913414	27062	
22259060	1077559	24114	
21917227	1033774	26823	
21953748	991306	25821	
23717456	1050425	24989	
24694332	993293	23394	
22828432	1061460	36033	
22533586	912348	25577	
22775287	1181249	24763	
23039870	966049	25651	
21473286	974370	22858	
21108976	938356	24121	
21601260	1022680	23351	
22632431	1073113	24903	
21839787	970363	24826	
20924875	849479	22393	
21261978	1023179	25309	
21313336	909277	24079	
21636099	953842	25548	
21425656	1092326	22011	
21344147	1041579	19993	
20790853	965082	17440	
21879191	900419	19520	
23594246	1028896	26769	
23088955	1164451	26092	
21755229	910522	23856	
22437436	1015178	24444	
21915499	1072844	25780	
21068324	925092	25210	
21388732	916171	23172	
21169487	979588	19869	
21867556	912871	26500	
22261084	928076	29434	
22631230	959303	23491	
24783940	1191328	22282	
22391198	1050201	24492	
21922920	1005795	22034	
22551941	1090406	21820	
22513924	921751	22053	
25811827	901909	27939	
21804507	1086106	22362	
20914632	947532	24325	
24115097	921918	23275	
22236243	952666	26726	
21919567	1060254	24547	
22711134	1054326	28013	
34430800	1011532	27127	
33477379	1053170	27358	
33913103	963940	33735	
36936184	1086934	26736	
50432267	1132998	28210	
22762112	1035385	26521	
22889086	998268	26140	
46455167	1122242	28516	
33507386	2630803	26651	
23131163	937330	25881	
20461135	845875	21430	
24408688	1037368	29070	
21693247	939243	24662	
21992019	904021	22322	
21245844	945568	23369	
22966713	989653	23732	
22194981	974349	23976	
21560173	1046387	22937	
21125225	1126359	25160	
21006002	952448	23537	
22928687	902003	25773	
22364858	1063342	26040	
21811033	1069014	26434	
22204050	1020859	27518	
22484469	1110787	22460	
22556962	1030293	21876	
22932814	982990	25406	
22474210	968849	25960	
21597874	965392	25169	
22441212	976832	23506	
20865190	969604	23521	
22384386	846785	26295	
22819946	978302	25902	
22559025	1034193	24548	
21666698	1132272	24929	
21891293	1057997	24472	
22213269	1224940	27164	
22176495	1018003	23805	
22098407	1061521	22635	
21584303	1016590	26574	
22012472	921688	25541	
22557623	974758	24775	
22473669	1092173	28046	
26773618	1129448	28558	
35304525	1064325	27875	
23274626	1042547	24568	
22172140	982088	23770	
21913534	962354	23097	
22557746	937909	24460	
25813417	928755	26310	
22446003	987999	26621	
22308634	919926	25534	
23207663	922982	28464	
22669469	877390	26723	
25239104	1139242	30347	
24462519	833059	25208	
22919757	949321	24258	
22622128	1094320	28694	
23873559	941957	26998	
22000287	947049	24690	
21704758	888001	27086	
21822535	946196	25314	
23135363	984647	25257	
22307461	876757	24909	
22272566	1201263	25764	
22593463	874679	24620	
23708219	1051757	25406	
23046868	998280	25183	
28678305	982895	28957	
21937457	996201	25126	
22977443	922405	27042	
21655987	1054778	25561	
22306675	1005963	27326	
21362073	885467	26709	
