Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 10000 loops : 1000
WRITE	FSYNC	READ
301984	87579	2288	
260567	85607	2362	
290673	93204	2311	
284539	129629	2325	
292411	95872	2308	
290348	94703	2365	
279717	100637	2258	
308558	96025	2262	
309046	97810	2289	
352341	95680	2545	
284898	93844	2346	
291007	95095	2377	
291477	127197	2572	
302892	102818	2367	
373456	105066	2310	
404050	94097	2363	
312137	102673	2452	
302104	107465	2429	
348915	91539	2314	
322887	101254	2390	
294552	94182	2301	
286928	94337	2396	
349053	93991	2296	
338961	106599	2394	
532278	171509	2472	
507720	154956	2505	
510981	161144	2420	
464048	60548	1668	
167493	51661	1548	
414443	120085	2356	
299994	95176	2335	
280685	130998	2374	
300443	96045	2442	
323837	105759	2408	
357372	104907	2375	
312741	102448	2354	
341324	105407	2324	
313835	103543	2275	
387431	107651	2452	
304507	112105	2344	
333571	104935	2289	
339297	102860	2393	
349854	104326	2256	
304480	102244	2284	
265980	104817	2300	
288872	95473	2269	
285457	93886	2314	
336169	94802	2272	
278960	93638	2283	
312471	85600	2287	
295639	105259	2288	
284060	94970	2348	
280227	95325	2344	
283586	93363	2343	
293664	95068	2432	
278357	117473	2316	
290512	95828	2300	
300567	84194	2230	
281626	92469	2227	
278233	93197	2206	
291183	93201	2311	
281844	96218	2295	
293062	96855	2332	
285862	93855	2346	
278910	100431	2450	
281355	111940	2302	
294128	93427	2317	
280220	95227	2333	
285557	117660	2491	
291026	94246	2354	
289223	94814	2259	
279126	93554	2305	
298969	95219	2249	
275612	98552	2351	
293360	96805	2345	
293987	93352	2282	
286847	95335	2377	
288254	93969	2276	
283399	93976	2320	
279779	99594	2372	
295034	96001	2330	
281180	93501	2259	
278795	123296	2365	
299432	85765	2200	
285600	94378	2334	
278755	119501	2247	
290267	95776	2274	
288356	92880	2278	
278820	105856	2243	
281670	92972	2220	
306497	93968	2323	
280449	101811	2304	
297526	98015	2334	
280551	93985	2353	
280669	93993	2238	
282558	93555	2219	
286560	94010	2261	
385915	90720	2423	
303200	96783	2260	
284012	94394	2289	
309069	97181	2298	
286141	94823	2392	
355573	101940	2306	
384548	107606	2306	
304666	129762	2314	
303234	103819	2311	
311414	102631	2440	
304871	130998	2385	
308914	102654	2391	
317514	105249	2360	
315085	103268	2298	
305279	102102	2380	
310586	108794	2394	
299510	103373	2298	
304229	103735	2291	
253838	85480	2363	
343438	95556	2237	
281118	117780	2366	
305945	93817	2265	
288007	94325	2304	
